location,new_cases_per_million,Year,Quarter,Month,Day
Poland,1.797,2020,Qtr 1,March,20
Poland,1.85,2020,Qtr 1,March,21
Poland,2.933,2020,Qtr 1,March,22
Poland,2.589,2020,Qtr 1,March,23
Poland,3.039,2020,Qtr 1,March,24
Poland,4.016,2020,Qtr 1,March,25
Poland,3.963,2020,Qtr 1,March,26
Poland,4.492,2020,Qtr 1,March,27
Poland,4.439,2020,Qtr 1,March,28
Poland,6.579,2020,Qtr 1,March,29
Poland,5.919,2020,Qtr 1,March,30
Poland,5.1,2020,Qtr 1,March,31
Poland,6.764,2020,Qtr 2,April,1
Poland,6.421,2020,Qtr 2,April,2
Poland,10.358,2020,Qtr 2,April,3
Poland,11.547,2020,Qtr 2,April,4
Poland,6.447,2020,Qtr 2,April,5
Poland,12.551,2020,Qtr 2,April,6
Poland,8.217,2020,Qtr 2,April,7
Poland,11.494,2020,Qtr 2,April,8
Poland,9.433,2020,Qtr 2,April,9
Poland,9.776,2020,Qtr 2,April,10
Poland,10.041,2020,Qtr 2,April,11
Poland,10.595,2020,Qtr 2,April,12
Poland,8.402,2020,Qtr 2,April,13
Poland,6.87,2020,Qtr 2,April,14
Poland,7.081,2020,Qtr 2,April,15
Poland,10.041,2020,Qtr 2,April,16
Poland,8.878,2020,Qtr 2,April,17
Poland,12.181,2020,Qtr 2,April,18
Poland,9.591,2020,Qtr 2,April,19
Poland,14.4,2020,Qtr 2,April,20
Poland,8.085,2020,Qtr 2,April,21
Poland,6.949,2020,Qtr 2,April,22
Poland,8.27,2020,Qtr 2,April,23
Poland,9.036,2020,Qtr 2,April,24
Poland,10.067,2020,Qtr 2,April,25
Poland,10.067,2020,Qtr 2,April,26
Poland,9.089,2020,Qtr 2,April,27
Poland,7.53,2020,Qtr 2,April,28
Poland,8.349,2020,Qtr 2,April,29
Poland,11.15,2020,Qtr 2,April,30
Poland,6.262,2020,Qtr 2,May,1
Poland,6.024,2020,Qtr 2,May,2
Poland,7.134,2020,Qtr 2,May,3
Poland,8.402,2020,Qtr 2,May,4
Poland,8.27,2020,Qtr 2,May,5
Poland,11.23,2020,Qtr 2,May,6
Poland,8.165,2020,Qtr 2,May,7
Poland,8.112,2020,Qtr 2,May,8
Poland,8.429,2020,Qtr 2,May,9
Poland,7.53,2020,Qtr 2,May,10
Poland,9.116,2020,Qtr 2,May,11
Poland,8.719,2020,Qtr 2,May,12
Poland,15.721,2020,Qtr 2,May,13
Poland,7.478,2020,Qtr 2,May,14
Poland,10.86,2020,Qtr 2,May,15
Poland,10.595,2020,Qtr 2,May,16
Poland,6.368,2020,Qtr 2,May,17
Poland,7.187,2020,Qtr 2,May,18
Poland,9.406,2020,Qtr 2,May,19
Poland,10.12,2020,Qtr 2,May,20
Poland,12.445,2020,Qtr 2,May,21
Poland,10.675,2020,Qtr 2,May,22
Poland,12.577,2020,Qtr 2,May,23
Poland,8.244,2020,Qtr 2,May,24
Poland,10.437,2020,Qtr 2,May,25
Poland,8.059,2020,Qtr 2,May,26
Poland,11.705,2020,Qtr 2,May,27
Poland,10.543,2020,Qtr 2,May,28
Poland,9.301,2020,Qtr 2,May,29
Poland,8.719,2020,Qtr 2,May,30
Poland,10.992,2020,Qtr 2,May,31
Poland,5.681,2020,Qtr 2,June,1
Poland,10.014,2020,Qtr 2,June,2
Poland,6.077,2020,Qtr 2,June,3
Poland,7.715,2020,Qtr 2,June,4
Poland,9.539,2020,Qtr 2,June,5
Poland,9.803,2020,Qtr 2,June,6
Poland,14.982,2020,Qtr 2,June,7
Poland,15.193,2020,Qtr 2,June,8
Poland,15.827,2020,Qtr 2,June,9
Poland,10.569,2020,Qtr 2,June,10
Poland,5.205,2020,Qtr 2,June,11
Poland,11.732,2020,Qtr 2,June,12
Poland,9.935,2020,Qtr 2,June,13
Poland,11.626,2020,Qtr 2,June,14
Poland,9.908,2020,Qtr 2,June,15
Poland,10.463,2020,Qtr 2,June,16
Poland,10.754,2020,Qtr 2,June,17
Poland,13.37,2020,Qtr 2,June,18
Poland,8.297,2020,Qtr 2,June,19
Poland,7.953,2020,Qtr 2,June,20
Poland,8.032,2020,Qtr 2,June,21
Poland,8.217,2020,Qtr 2,June,22
Poland,7.821,2020,Qtr 2,June,23
Poland,7.927,2020,Qtr 2,June,24
Poland,7.768,2020,Qtr 2,June,25
Poland,7.874,2020,Qtr 2,June,26
Poland,7.293,2020,Qtr 2,June,27
Poland,8.429,2020,Qtr 2,June,28
Poland,5.1,2020,Qtr 2,June,29
Poland,6.526,2020,Qtr 2,June,30
Poland,6.315,2020,Qtr 3,July,1
Poland,10.093,2020,Qtr 3,July,2
Poland,9.803,2020,Qtr 3,July,3
Poland,6.843,2020,Qtr 3,July,4
Poland,8.297,2020,Qtr 3,July,5
Poland,6.104,2020,Qtr 3,July,6
Poland,5.417,2020,Qtr 3,July,7
Poland,6.791,2020,Qtr 3,July,8
Poland,7.319,2020,Qtr 3,July,9
Poland,6.923,2020,Qtr 3,July,10
Poland,7.002,2020,Qtr 3,July,11
Poland,8.059,2020,Qtr 3,July,12
Poland,9.776,2020,Qtr 3,July,13
Poland,7.9,2020,Qtr 3,July,14
Poland,7.055,2020,Qtr 3,July,15
Poland,8.534,2020,Qtr 3,July,16
Poland,7.24,2020,Qtr 3,July,17
Poland,9.327,2020,Qtr 3,July,18
Poland,8.957,2020,Qtr 3,July,19
Poland,9.459,2020,Qtr 3,July,20
Poland,7.372,2020,Qtr 3,July,21
Poland,10.543,2020,Qtr 3,July,22
Poland,10.041,2020,Qtr 3,July,23
Poland,11.045,2020,Qtr 3,July,24
Poland,12.101,2020,Qtr 3,July,25
Poland,15.431,2020,Qtr 3,July,26
Poland,11.705,2020,Qtr 3,July,27
Poland,8.904,2020,Qtr 3,July,28
Poland,13.264,2020,Qtr 3,July,29
Poland,13.528,2020,Qtr 3,July,30
Poland,16.25,2020,Qtr 3,July,31
Poland,17.36,2020,Qtr 3,August,1
Poland,17.386,2020,Qtr 3,August,2
Poland,14.48,2020,Qtr 3,August,3
Poland,15.193,2020,Qtr 3,August,4
Portugal,0.196,2020,Qtr 1,March,3
Portugal,0.196,2020,Qtr 1,March,4
Portugal,0.098,2020,Qtr 1,March,5
Portugal,0.392,2020,Qtr 1,March,6
Portugal,0.392,2020,Qtr 1,March,7
Portugal,0.785,2020,Qtr 1,March,8
Portugal,0.883,2020,Qtr 1,March,9
Portugal,0.883,2020,Qtr 1,March,10
Portugal,0.196,2020,Qtr 1,March,11
Portugal,1.765,2020,Qtr 1,March,12
Portugal,1.863,2020,Qtr 1,March,13
Portugal,3.334,2020,Qtr 1,March,14
Portugal,5.59,2020,Qtr 1,March,15
Portugal,7.453,2020,Qtr 1,March,16
Portugal,8.434,2020,Qtr 1,March,17
Portugal,11.474,2020,Qtr 1,March,18
Portugal,19.026,2020,Qtr 1,March,19
Portugal,14.024,2020,Qtr 1,March,20
Portugal,23.047,2020,Qtr 1,March,21
Portugal,25.498,2020,Qtr 1,March,22
Portugal,31.383,2020,Qtr 1,March,23
Portugal,45.113,2020,Qtr 1,March,24
Portugal,29.617,2020,Qtr 1,March,25
Portugal,62.079,2020,Qtr 1,March,26
Portugal,53.841,2020,Qtr 1,March,27
Portugal,71.003,2020,Qtr 1,March,28
Portugal,88.46,2020,Qtr 1,March,29
Portugal,77.672,2020,Qtr 1,March,30
Portugal,43.74,2020,Qtr 1,March,31
Portugal,101.503,2020,Qtr 2,April,1
Portugal,79.241,2020,Qtr 2,April,2
Portugal,76.789,2020,Qtr 2,April,3
Portugal,83.556,2020,Qtr 2,April,4
Portugal,62.569,2020,Qtr 2,April,5
Portugal,73.945,2020,Qtr 2,April,6
Portugal,44.328,2020,Qtr 2,April,7
Portugal,69.826,2020,Qtr 2,April,8
Portugal,68.552,2020,Qtr 2,April,9
Portugal,79.928,2020,Qtr 2,April,10
Portugal,148.675,2020,Qtr 2,April,11
Portugal,50.507,2020,Qtr 2,April,12
Portugal,58.646,2020,Qtr 2,April,13
Portugal,34.227,2020,Qtr 2,April,14
Portugal,50.408,2020,Qtr 2,April,15
Portugal,63.06,2020,Qtr 2,April,16
Portugal,73.553,2020,Qtr 2,April,17
Portugal,17.751,2020,Qtr 2,April,18
Portugal,65.021,2020,Qtr 2,April,19
Portugal,51.095,2020,Qtr 2,April,20
Portugal,64.433,2020,Qtr 2,April,21
Portugal,50.605,2020,Qtr 2,April,22
Portugal,59.137,2020,Qtr 2,April,23
Portugal,36.384,2020,Qtr 2,April,24
Portugal,90.029,2020,Qtr 2,April,25
Portugal,40.405,2020,Qtr 2,April,26
Portugal,15.986,2020,Qtr 2,April,27
Portugal,29.225,2020,Qtr 2,April,28
Portugal,17.653,2020,Qtr 2,April,29
Portugal,36.09,2020,Qtr 2,April,30
Portugal,28.931,2020,Qtr 2,May,1
Portugal,35.698,2020,Qtr 2,May,2
Portugal,-15.789,2020,Qtr 2,May,3
Portugal,32.756,2020,Qtr 2,May,4
Portugal,0,2020,Qtr 2,May,5
Portugal,17.457,2020,Qtr 2,May,6
Portugal,47.074,2020,Qtr 2,May,7
Portugal,52.272,2020,Qtr 2,May,8
Portugal,54.233,2020,Qtr 2,May,9
Portugal,13.534,2020,Qtr 2,May,10
Portugal,17.162,2020,Qtr 2,May,11
Portugal,9.611,2020,Qtr 2,May,12
Portugal,22.949,2020,Qtr 2,May,13
Portugal,21.478,2020,Qtr 2,May,14
Portugal,18.339,2020,Qtr 2,May,15
Portugal,25.891,2020,Qtr 2,May,16
Portugal,22.262,2020,Qtr 2,May,17
Portugal,22.164,2020,Qtr 2,May,18
Portugal,16.966,2020,Qtr 2,May,19
Portugal,21.87,2020,Qtr 2,May,20
Portugal,22.36,2020,Qtr 2,May,21
Portugal,24.714,2020,Qtr 2,May,22
Portugal,28.244,2020,Qtr 2,May,23
Portugal,26.577,2020,Qtr 2,May,24
Portugal,14.907,2020,Qtr 2,May,25
Portugal,16.182,2020,Qtr 2,May,26
Portugal,21.478,2020,Qtr 2,May,27
Portugal,27.95,2020,Qtr 2,May,28
Portugal,29.814,2020,Qtr 2,May,29
Portugal,34.325,2020,Qtr 2,May,30
Portugal,25.204,2020,Qtr 2,May,31
Portugal,29.127,2020,Qtr 2,June,1
Portugal,19.614,2020,Qtr 2,June,2
Portugal,19.124,2020,Qtr 2,June,3
Portugal,35.894,2020,Qtr 2,June,4
Portugal,32.461,2020,Qtr 2,June,5
Portugal,36.973,2020,Qtr 2,June,6
Portugal,37.463,2020,Qtr 2,June,7
Portugal,13.926,2020,Qtr 2,June,8
Portugal,38.444,2020,Qtr 2,June,9
Portugal,41.288,2020,Qtr 2,June,10
Portugal,28.833,2020,Qtr 2,June,11
Portugal,30.402,2020,Qtr 2,June,12
Portugal,26.479,2020,Qtr 2,June,13
Portugal,27.754,2020,Qtr 2,June,14
Portugal,22.262,2020,Qtr 2,June,15
Portugal,33.933,2020,Qtr 2,June,16
Portugal,29.421,2020,Qtr 2,June,17
Portugal,32.952,2020,Qtr 2,June,18
Portugal,40.896,2020,Qtr 2,June,19
Portugal,36.777,2020,Qtr 2,June,20
Portugal,36.973,2020,Qtr 2,June,21
Portugal,28.637,2020,Qtr 2,June,22
Portugal,25.4,2020,Qtr 2,June,23
Portugal,33.834,2020,Qtr 2,June,24
Portugal,35.992,2020,Qtr 2,June,25
Portugal,30.5,2020,Qtr 2,June,26
Portugal,44.23,2020,Qtr 2,June,27
Portugal,31.677,2020,Qtr 2,June,28
Portugal,44.818,2020,Qtr 2,June,29
Portugal,26.087,2020,Qtr 2,June,30
Portugal,22.458,2020,Qtr 3,July,1
Portugal,30.696,2020,Qtr 3,July,2
Portugal,32.167,2020,Qtr 3,July,3
Portugal,36.679,2020,Qtr 3,July,4
Portugal,40.503,2020,Qtr 3,July,5
Portugal,32.167,2020,Qtr 3,July,6
Portugal,22.752,2020,Qtr 3,July,7
Portugal,28.146,2020,Qtr 3,July,8
Portugal,43.445,2020,Qtr 3,July,9
Portugal,40.994,2020,Qtr 3,July,10
Portugal,39.424,2020,Qtr 3,July,11
Portugal,53.154,2020,Qtr 3,July,12
Portugal,28.539,2020,Qtr 3,July,13
Portugal,30.01,2020,Qtr 3,July,14
Portugal,22.851,2020,Qtr 3,July,15
Portugal,36.777,2020,Qtr 3,July,16
Portugal,33.246,2020,Qtr 3,July,17
Portugal,30.598,2020,Qtr 3,July,18
Portugal,30.696,2020,Qtr 3,July,19
Portugal,24.125,2020,Qtr 3,July,20
Portugal,13.24,2020,Qtr 3,July,21
Portugal,12.455,2020,Qtr 3,July,22
Portugal,24.714,2020,Qtr 3,July,23
Portugal,22.458,2020,Qtr 3,July,24
Portugal,30.696,2020,Qtr 3,July,25
Portugal,25.793,2020,Qtr 3,July,26
Portugal,20.497,2020,Qtr 3,July,27
Portugal,13.24,2020,Qtr 3,July,28
Portugal,10.886,2020,Qtr 3,July,29
Portugal,19.908,2020,Qtr 3,July,30
Portugal,25.008,2020,Qtr 3,July,31
Portugal,20.006,2020,Qtr 3,August,1
Portugal,23.341,2020,Qtr 3,August,2
Portugal,15.005,2020,Qtr 3,August,3
Portugal,10.396,2020,Qtr 3,August,4
Puerto Rico,22.371,2020,Qtr 1,March,28
Puerto Rico,12.584,2020,Qtr 1,March,29
Puerto Rico,9.438,2020,Qtr 1,March,30
Puerto Rico,16.429,2020,Qtr 1,March,31
Puerto Rico,22.721,2020,Qtr 2,April,1
Puerto Rico,16.429,2020,Qtr 2,April,2
Puerto Rico,10.486,2020,Qtr 2,April,3
Puerto Rico,21.672,2020,Qtr 2,April,4
Puerto Rico,25.867,2020,Qtr 2,April,5
Puerto Rico,8.04,2020,Qtr 2,April,6
Puerto Rico,13.283,2020,Qtr 2,April,7
Puerto Rico,20.973,2020,Qtr 2,April,8
Puerto Rico,16.429,2020,Qtr 2,April,9
Puerto Rico,22.022,2020,Qtr 2,April,10
Puerto Rico,14.681,2020,Qtr 2,April,11
Puerto Rico,22.022,2020,Qtr 2,April,12
Puerto Rico,38.101,2020,Qtr 2,April,13
Puerto Rico,2.097,2020,Qtr 2,April,14
Puerto Rico,6.991,2020,Qtr 2,April,15
Puerto Rico,17.827,2020,Qtr 2,April,16
Puerto Rico,24.119,2020,Qtr 2,April,17
Puerto Rico,8.739,2020,Qtr 2,April,18
Puerto Rico,17.477,2020,Qtr 2,April,19
Puerto Rico,33.207,2020,Qtr 2,April,20
Puerto Rico,13.632,2020,Qtr 2,April,21
Puerto Rico,0,2020,Qtr 2,April,22
Puerto Rico,0,2020,Qtr 2,April,23
Puerto Rico,0,2020,Qtr 2,April,24
Puerto Rico,8.389,2020,Qtr 2,April,25
Puerto Rico,10.836,2020,Qtr 2,April,26
Puerto Rico,22.371,2020,Qtr 2,April,27
Puerto Rico,6.292,2020,Qtr 2,April,28
Puerto Rico,3.845,2020,Qtr 2,April,29
Puerto Rico,11.535,2020,Qtr 2,April,30
Puerto Rico,37.052,2020,Qtr 2,May,1
Puerto Rico,12.584,2020,Qtr 2,May,2
Puerto Rico,63.618,2020,Qtr 2,May,3
Puerto Rico,17.827,2020,Qtr 2,May,4
Puerto Rico,12.234,2020,Qtr 2,May,5
Puerto Rico,28.313,2020,Qtr 2,May,6
Puerto Rico,15.38,2020,Qtr 2,May,7
Puerto Rico,22.022,2020,Qtr 2,May,8
Puerto Rico,43.693,2020,Qtr 2,May,9
Puerto Rico,5.942,2020,Qtr 2,May,10
Puerto Rico,8.739,2020,Qtr 2,May,11
Puerto Rico,20.274,2020,Qtr 2,May,12
Puerto Rico,15.031,2020,Qtr 2,May,13
Puerto Rico,10.486,2020,Qtr 2,May,14
Puerto Rico,34.256,2020,Qtr 2,May,15
Puerto Rico,40.198,2020,Qtr 2,May,16
Puerto Rico,16.429,2020,Qtr 2,May,17
Puerto Rico,19.924,2020,Qtr 2,May,18
Puerto Rico,22.371,2020,Qtr 2,May,19
Puerto Rico,33.207,2020,Qtr 2,May,20
Puerto Rico,21.322,2020,Qtr 2,May,21
Puerto Rico,16.429,2020,Qtr 2,May,22
Puerto Rico,40.897,2020,Qtr 2,May,23
Puerto Rico,24.468,2020,Qtr 2,May,24
Puerto Rico,31.11,2020,Qtr 2,May,25
Puerto Rico,24.818,2020,Qtr 2,May,26
Puerto Rico,22.371,2020,Qtr 2,May,27
Puerto Rico,25.517,2020,Qtr 2,May,28
Puerto Rico,31.11,2020,Qtr 2,May,29
Puerto Rico,56.277,2020,Qtr 2,May,30
Puerto Rico,24.818,2020,Qtr 2,May,31
Puerto Rico,20.274,2020,Qtr 2,June,1
Puerto Rico,33.906,2020,Qtr 2,June,2
Puerto Rico,21.672,2020,Qtr 2,June,3
Puerto Rico,30.76,2020,Qtr 2,June,4
Puerto Rico,169.531,2020,Qtr 2,June,5
Puerto Rico,39.149,2020,Qtr 2,June,6
Puerto Rico,103.117,2020,Qtr 2,June,7
Puerto Rico,24.468,2020,Qtr 2,June,8
Puerto Rico,21.322,2020,Qtr 2,June,9
Puerto Rico,48.587,2020,Qtr 2,June,10
Puerto Rico,50.335,2020,Qtr 2,June,11
Puerto Rico,8.04,2020,Qtr 2,June,12
Puerto Rico,64.317,2020,Qtr 2,June,13
Puerto Rico,53.83,2020,Qtr 2,June,14
Puerto Rico,42.295,2020,Qtr 2,June,15
Puerto Rico,27.614,2020,Qtr 2,June,16
Puerto Rico,21.322,2020,Qtr 2,June,17
Puerto Rico,18.176,2020,Qtr 2,June,18
Puerto Rico,37.751,2020,Qtr 2,June,19
Puerto Rico,0,2020,Qtr 2,June,20
Puerto Rico,123.041,2020,Qtr 2,June,21
Puerto Rico,21.672,2020,Qtr 2,June,22
Puerto Rico,13.632,2020,Qtr 2,June,23
Puerto Rico,42.295,2020,Qtr 2,June,24
Puerto Rico,47.189,2020,Qtr 2,June,25
Puerto Rico,19.924,2020,Qtr 2,June,26
Puerto Rico,15.73,2020,Qtr 2,June,27
Puerto Rico,50.335,2020,Qtr 2,June,28
Puerto Rico,42.994,2020,Qtr 2,June,29
Puerto Rico,21.322,2020,Qtr 2,June,30
Puerto Rico,75.153,2020,Qtr 3,July,1
Puerto Rico,25.167,2020,Qtr 3,July,2
Puerto Rico,24.818,2020,Qtr 3,July,3
Puerto Rico,26.216,2020,Qtr 3,July,4
Puerto Rico,1.398,2020,Qtr 3,July,5
Puerto Rico,80.046,2020,Qtr 3,July,6
Puerto Rico,233.847,2020,Qtr 3,July,7
Puerto Rico,45.092,2020,Qtr 3,July,8
Puerto Rico,66.414,2020,Qtr 3,July,9
Puerto Rico,0,2020,Qtr 3,July,10
Puerto Rico,137.023,2020,Qtr 3,July,11
Puerto Rico,82.843,2020,Qtr 3,July,12
Puerto Rico,100.67,2020,Qtr 3,July,13
Puerto Rico,66.065,2020,Qtr 3,July,14
Puerto Rico,39.499,2020,Qtr 3,July,15
Puerto Rico,89.484,2020,Qtr 3,July,16
Puerto Rico,68.162,2020,Qtr 3,July,17
Puerto Rico,190.853,2020,Qtr 3,July,18
Puerto Rico,116.399,2020,Qtr 3,July,19
Puerto Rico,213.224,2020,Qtr 3,July,20
Puerto Rico,139.12,2020,Qtr 3,July,21
Puerto Rico,167.433,2020,Qtr 3,July,22
Puerto Rico,34.256,2020,Qtr 3,July,23
Puerto Rico,152.053,2020,Qtr 3,July,24
Puerto Rico,172.677,2020,Qtr 3,July,25
Puerto Rico,200.291,2020,Qtr 3,July,26
Puerto Rico,210.777,2020,Qtr 3,July,27
Puerto Rico,104.165,2020,Qtr 3,July,28
Puerto Rico,139.47,2020,Qtr 3,July,29
Puerto Rico,77.25,2020,Qtr 3,July,30
Puerto Rico,178.619,2020,Qtr 3,July,31
Puerto Rico,73.055,2020,Qtr 3,August,1
Puerto Rico,381.357,2020,Qtr 3,August,2
Puerto Rico,188.406,2020,Qtr 3,August,3
Puerto Rico,132.828,2020,Qtr 3,August,4
Qatar,0,2019,Qtr 4,December,31
Qatar,0,2020,Qtr 1,January,1
Qatar,0,2020,Qtr 1,January,2
Qatar,0,2020,Qtr 1,January,3
Qatar,0,2020,Qtr 1,January,4
Qatar,0,2020,Qtr 1,January,5
Qatar,0,2020,Qtr 1,January,6
Qatar,0,2020,Qtr 1,January,7
Qatar,0,2020,Qtr 1,January,8
Qatar,0,2020,Qtr 1,January,9
Qatar,0,2020,Qtr 1,January,10
Qatar,0,2020,Qtr 1,January,11
Qatar,0,2020,Qtr 1,January,12
Qatar,0,2020,Qtr 1,January,13
Qatar,0,2020,Qtr 1,January,14
Qatar,0,2020,Qtr 1,January,15
Qatar,0,2020,Qtr 1,January,16
Qatar,0,2020,Qtr 1,January,17
Qatar,0,2020,Qtr 1,January,18
Qatar,0,2020,Qtr 1,January,19
Qatar,0,2020,Qtr 1,January,20
Qatar,0,2020,Qtr 1,January,21
Qatar,0,2020,Qtr 1,January,22
Qatar,0,2020,Qtr 1,January,23
Qatar,0,2020,Qtr 1,January,24
Qatar,0,2020,Qtr 1,January,25
Qatar,0,2020,Qtr 1,January,26
Qatar,0,2020,Qtr 1,January,27
Qatar,0,2020,Qtr 1,January,28
Qatar,0,2020,Qtr 1,January,29
Qatar,0,2020,Qtr 1,January,30
Qatar,0,2020,Qtr 1,January,31
Qatar,0,2020,Qtr 1,February,1
Qatar,0,2020,Qtr 1,February,2
Qatar,0,2020,Qtr 1,February,3
Qatar,0,2020,Qtr 1,February,4
Qatar,0,2020,Qtr 1,February,5
Qatar,0,2020,Qtr 1,February,6
Qatar,0,2020,Qtr 1,February,7
Qatar,0,2020,Qtr 1,February,8
Qatar,0,2020,Qtr 1,February,9
Qatar,0,2020,Qtr 1,February,10
Qatar,0,2020,Qtr 1,February,11
Qatar,0,2020,Qtr 1,February,12
Qatar,0,2020,Qtr 1,February,13
Qatar,0,2020,Qtr 1,February,14
Qatar,0,2020,Qtr 1,February,15
Qatar,0,2020,Qtr 1,February,16
Qatar,0,2020,Qtr 1,February,17
Qatar,0,2020,Qtr 1,February,18
Qatar,0,2020,Qtr 1,February,19
Qatar,0,2020,Qtr 1,February,20
Qatar,0,2020,Qtr 1,February,21
Qatar,0,2020,Qtr 1,February,22
Qatar,0,2020,Qtr 1,February,23
Qatar,0,2020,Qtr 1,February,24
Qatar,0,2020,Qtr 1,February,25
Qatar,0,2020,Qtr 1,February,26
Qatar,0,2020,Qtr 1,February,27
Qatar,0,2020,Qtr 1,February,28
Qatar,0,2020,Qtr 1,February,29
Qatar,0.347,2020,Qtr 1,March,1
Qatar,0.694,2020,Qtr 1,March,2
Qatar,1.735,2020,Qtr 1,March,4
Qatar,1.041,2020,Qtr 1,March,7
Qatar,0.347,2020,Qtr 1,March,8
Qatar,1.041,2020,Qtr 1,March,9
Qatar,1.041,2020,Qtr 1,March,10
Qatar,2.083,2020,Qtr 1,March,11
Qatar,82.608,2020,Qtr 1,March,12
Qatar,20.131,2020,Qtr 1,March,14
Qatar,5.901,2020,Qtr 1,March,15
Qatar,22.214,2020,Qtr 1,March,16
Qatar,13.19,2020,Qtr 1,March,17
Qatar,1.041,2020,Qtr 1,March,18
Qatar,3.471,2020,Qtr 1,March,19
Qatar,2.777,2020,Qtr 1,March,20
Qatar,3.471,2020,Qtr 1,March,21
Qatar,3.818,2020,Qtr 1,March,22
Qatar,4.512,2020,Qtr 1,March,23
Qatar,2.43,2020,Qtr 1,March,24
Qatar,8.677,2020,Qtr 1,March,25
Qatar,3.818,2020,Qtr 1,March,26
Qatar,4.165,2020,Qtr 1,March,27
Qatar,4.512,2020,Qtr 1,March,28
Qatar,9.719,2020,Qtr 1,March,29
Qatar,15.272,2020,Qtr 1,March,30
Qatar,20.479,2020,Qtr 1,March,31
Qatar,30.544,2020,Qtr 2,April,1
Qatar,18.743,2020,Qtr 2,April,2
Qatar,39.569,2020,Qtr 2,April,3
Qatar,0,2020,Qtr 2,April,4
Qatar,130.508,2020,Qtr 2,April,5
Qatar,96.839,2020,Qtr 2,April,6
Qatar,79.138,2020,Qtr 2,April,7
Qatar,78.096,2020,Qtr 2,April,8
Qatar,53.105,2020,Qtr 2,April,9
Qatar,57.618,2020,Qtr 2,April,10
Qatar,47.205,2020,Qtr 2,April,11
Qatar,74.972,2020,Qtr 2,April,12
Qatar,87.121,2020,Qtr 2,April,13
Qatar,87.468,2020,Qtr 2,April,14
Qatar,68.378,2020,Qtr 2,April,15
Qatar,98.228,2020,Qtr 2,April,16
Qatar,136.061,2020,Qtr 2,April,17
Qatar,194.373,2020,Qtr 2,April,18
Qatar,119.748,2020,Qtr 2,April,19
Qatar,152.722,2020,Qtr 2,April,20
Qatar,196.803,2020,Qtr 2,April,21
Qatar,179.795,2020,Qtr 2,April,22
Qatar,211.033,2020,Qtr 2,April,23
Qatar,216.24,2020,Qtr 2,April,24
Qatar,264.139,2020,Qtr 2,April,25
Qatar,289.13,2020,Qtr 2,April,26
Qatar,322.451,2020,Qtr 2,April,27
Qatar,332.169,2020,Qtr 2,April,28
Qatar,234.983,2020,Qtr 2,April,29
Qatar,223.182,2020,Qtr 2,April,30
Qatar,293.295,2020,Qtr 2,May,1
Qatar,238.454,2020,Qtr 2,May,2
Qatar,269.345,2020,Qtr 2,May,3
Qatar,235.677,2020,Qtr 2,May,4
Qatar,222.14,2020,Qtr 2,May,5
Qatar,330.087,2020,Qtr 2,May,6
Qatar,288.088,2020,Qtr 2,May,7
Qatar,318.633,2020,Qtr 2,May,8
Qatar,455.041,2020,Qtr 2,May,9
Qatar,392.217,2020,Qtr 2,May,10
Qatar,412.695,2020,Qtr 2,May,11
Qatar,382.845,2020,Qtr 2,May,12
Qatar,529.666,2020,Qtr 2,May,13
Qatar,482.461,2020,Qtr 2,May,14
Qatar,601.515,2020,Qtr 2,May,15
Qatar,400.2,2020,Qtr 2,May,16
Qatar,536.955,2020,Qtr 2,May,17
Qatar,566.458,2020,Qtr 2,May,18
Qatar,473.784,2020,Qtr 2,May,19
Qatar,568.194,2020,Qtr 2,May,20
Qatar,517.518,2020,Qtr 2,May,21
Qatar,539.385,2020,Qtr 2,May,22
Qatar,635.183,2020,Qtr 2,May,23
Qatar,601.168,2020,Qtr 2,May,24
Qatar,520.989,2020,Qtr 2,May,25
Qatar,607.762,2020,Qtr 2,May,26
Qatar,604.639,2020,Qtr 2,May,27
Qatar,603.944,2020,Qtr 2,May,28
Qatar,682.735,2020,Qtr 2,May,29
Qatar,691.759,2020,Qtr 2,May,30
Qatar,817.407,2020,Qtr 2,May,31
Qatar,572.012,2020,Qtr 2,June,1
Qatar,528.625,2020,Qtr 2,June,2
Qatar,633.795,2020,Qtr 2,June,3
Qatar,659.827,2020,Qtr 2,June,4
Qatar,548.756,2020,Qtr 2,June,5
Qatar,608.804,2020,Qtr 2,June,6
Qatar,590.061,2020,Qtr 2,June,7
Qatar,553.616,2020,Qtr 2,June,8
Qatar,474.825,2020,Qtr 2,June,9
Qatar,597.35,2020,Qtr 2,June,10
Qatar,595.614,2020,Qtr 2,June,11
Qatar,512.311,2020,Qtr 2,June,12
Qatar,526.542,2020,Qtr 2,June,13
Qatar,634.489,2020,Qtr 2,June,14
Qatar,411.654,2020,Qtr 2,June,15
Qatar,442.198,2020,Qtr 2,June,16
Qatar,416.86,2020,Qtr 2,June,17
Qatar,380.763,2020,Qtr 2,June,18
Qatar,439.769,2020,Qtr 2,June,19
Qatar,354.383,2020,Qtr 2,June,20
Qatar,356.119,2020,Qtr 2,June,21
Qatar,305.79,2020,Qtr 2,June,22
Qatar,358.896,2020,Qtr 2,June,23
Qatar,408.183,2020,Qtr 2,June,24
Qatar,416.166,2020,Qtr 2,June,25
Qatar,367.92,2020,Qtr 2,June,26
Qatar,328.351,2020,Qtr 2,June,27
Qatar,305.096,2020,Qtr 2,June,28
Qatar,260.321,2020,Qtr 2,June,29
Qatar,240.536,2020,Qtr 2,June,30
